Epoch,Erosion_R2,Erosion_Error_%,Deposition_R2,Deposition_Error_%
1,-16.508247515482413,-121.07708343165986,-32.47641054239704,31.577272943042693
2,-5.167846526806176,-22.37034977204414,-37.31293999948475,-64.20680986756975
3,-3.108924033727979,-32.62552220096931,-9.086856919117471,-28.280705689115727
4,-2.225984563999144,-1.2305251778440272,-13.777545602012486,-52.601435804303655
5,-1.673715294986058,-17.21779297581537,-7.432260971942548,-44.32298183599685
6,-1.1691346541534693,-6.568435973864286,-7.419408618586981,-47.21691829568528
7,-0.9453510419169734,-2.808805245985376,-6.5271500784182965,-56.01751950985574
8,-1.0832775254631986,-25.187693659136905,-5.6677732448578535,-20.4299790646009
9,-0.608317010446794,-18.481222727766973,-6.413000681521609,-15.357213731894785
10,-1.2659562738622863,-1.66245021738429,-5.127696260543281,-20.972878691997934
11,-1.041702326976827,-39.854933793081884,-5.867567960029453,15.449018437573885
12,-0.2544489367809747,-14.789367056986753,-3.1199488638372963,-17.833782550185283
13,-0.3748738839833905,-11.440847419757159,-2.8553963545289696,-8.598196921880021
14,-0.4254748249247074,-16.069946002135886,-6.767588563920606,9.440442134051564
15,-0.39826235377761393,-3.5671502346807022,-4.228427111583624,-32.21156420582469
16,-0.619242219911174,6.188907196864169,-2.7630938320694662,-25.44501732658357
17,-0.6085722930809861,-12.259852589960111,-3.7912057657772924,-13.234272074112868
18,-0.6136051202957034,-38.77522439517556,-2.285696787091711,1.918297090587464
19,-0.21702644041807864,-24.27088884597129,-3.9225280276634145,-0.12335645708631962
20,-0.562996377493542,-39.72574978214788,-4.562147176313328,34.54757379318409
21,-0.27545162524247324,3.1538309687946704,-3.7419283464278226,-4.533613655478396
22,-0.08013244923725377,-6.9731747081374476,-2.1324187910513883,-9.291106752278482
23,0.07891174183837049,-20.058897932238402,-1.1400262319834396,-12.78540423892914
24,0.146422756663521,-8.6766047224878,-1.7830349538730252,-23.874537906351875
25,-0.15063992636364232,-30.12143399472289,-2.667320494746631,8.84856596945765
26,-0.008313212640296077,-8.19083429833359,-1.7488344354716505,-10.222690370171629
27,0.07685678802965026,-12.168057480866604,-2.014335872734586,-8.43548459047947
28,-0.4057613476081389,-19.40110920339724,-3.552119865141087,16.199244657392672
29,0.09493603134027678,-20.365132736240295,-1.932935300615203,0.3707349934476487
30,0.16370033701174683,-13.78152211087736,-1.7578858461291127,-1.5192184250484755
31,-0.10405123411712407,-15.40275361349291,-1.1050797557187757,-11.634028781245046
32,-0.043554122101295896,-20.77285347780723,-1.599253305875604,18.337870042454053
33,0.23518076438041885,-8.765243212791516,-1.6232195008063077,-2.278155884259638
34,-0.0870013741261333,-24.21094742504523,-1.3997104123287825,15.137058431084485
35,0.2712648001208144,-14.476938481365845,-1.3012108358114636,-6.766275042033893
36,0.17491057258489617,-12.476865099148547,-1.448733053370657,8.514472558856644
37,0.3193208657214168,4.37096797445036,-1.678231178708748,-25.228992930831428
38,0.09188075753693842,-25.714704285355957,-0.9157589908109487,9.346694772706387
39,0.07222062909601777,-23.551735951703915,-1.1635986448651918,4.874286715416832
40,0.2619055814859283,-8.868928415641347,-1.0317958495059698,4.233153713272607
41,0.4631705371236987,0.8808741682862982,-1.2142494098946985,-2.0235950008351753
42,0.19040446158716134,7.641841780315054,-1.0926067584718937,-15.084134658273468
43,0.15077182582764145,-16.314360540994304,-0.6672687298980102,-15.855304766050045
44,0.34790986790760897,-0.13890485774646413,-1.6261374464205187,-3.1768502627915525
45,0.46958612216417844,-13.617577846162021,-0.9024543831626037,-2.7870991185525473
46,0.3221083678393334,7.943797935830786,-0.9716371764041487,-7.788397711602614
47,0.2125506768618485,-6.409726802760022,-0.9229730495456612,0.9006983016003319
48,0.47536801734080897,-6.047679528475125,-0.7612603128880793,-6.0462399549346335
49,0.4564227224703603,-10.174698040824063,-0.5342095485353305,-9.151877708574558
50,0.3288875521846294,4.485609840745344,-0.9745998564492174,-12.62961643317001
51,0.49323913331942254,-4.081613740863952,-0.3944530348568183,-9.538564476570947
52,0.16834602779484995,-18.202339853853623,-1.3735722751267605,8.030598240092079
53,0.17048078982175202,-24.793412072702925,-1.9723118330099847,-8.888360774738992
54,0.45113118520671763,2.0490043895675782,-1.092385545683002,2.4459836623096405
55,0.5086911323280475,2.4213070763235396,-0.853487112809933,-12.511115158075823
56,0.4506405494020709,-3.9319679467998285,-0.9704658800141721,-1.066035194758405
57,0.5351471759362102,-6.3427263511681655,-0.5414557266683504,-5.245599784749619
58,0.5100167890164046,-13.20569239794574,-1.1078843416848922,-5.053484467591377
59,-0.019380713546445945,6.520368078657912,-0.7615741569771305,-5.9483051460429515
60,0.6134283757118039,-5.887216610952895,-0.48506626169402284,-7.016710309618886
61,0.47437310661523324,8.719906713219082,-0.47990271627782444,-2.5228493594306896
62,0.5758123080038468,-6.11765106664376,-0.2823567512162335,-1.210069001473962
63,0.45385684433606627,-7.950308784208399,-0.6074077958091642,-4.433660570102221
64,0.4705011476415845,-0.5167646779421162,-0.5663586678407456,-21.202206827620877
65,0.3625011222292768,-1.3496173258395272,-2.0760459195334273,14.110778723942472
66,0.5703076195325489,-5.186957605381278,-0.568732126780302,-21.91804204770225
67,0.305197193497977,-15.919770405409817,-0.6663598211754318,1.322967343607006
68,0.3810363014606537,7.381194966666876,-0.4727262095104985,1.05918531969903
69,0.46122120479829454,-4.967487253189246,-0.511257469522609,-5.60715658827982
70,0.4868082078162843,-7.268742551194861,-0.8941258459577275,13.69226977843395
71,-0.021959511585632908,5.606256025110153,-1.2579259619307357,-27.803821616528676
72,0.42677125635693236,-13.233865976353433,-0.9446866257056798,7.144348839535676
73,0.566489571033216,-14.663823065843355,-0.14872660753276584,-2.136542078632703
74,0.48595594583295215,-4.373537002941296,-0.44798541737043424,-7.9368481759298986
75,0.32570980280619427,-6.584929907694459,-0.4787151209474416,-9.307615032934763
76,0.4587330241882535,9.368558827430961,-0.3079111164670309,-11.740831572047256
77,0.5124214917661619,-0.30614101189248105,-0.4835570230251363,-12.607205377277383
78,0.5228875631213966,-1.2674816309454593,-0.005372063710389171,-7.268277151470489
79,0.27746765862878225,-18.908167350418033,-0.7901899705814719,25.956597298066665
80,0.5258940613763131,-5.256776785121319,-0.4608234090233229,1.8658484173740477
81,0.5900202851171484,0.5322370898632451,-0.2446429150209564,5.68601357864533
82,0.5687162038175846,-1.9376802872470085,-0.2793447007551795,5.892347202740332
83,0.46589703264689736,-16.52450689728907,-0.162395093700865,1.362881044599604
84,0.4876211163119581,-10.368839683050805,-0.20944779588812454,-9.824398168897693
85,0.5034169195425452,10.078696090173214,-0.4261591686430947,-15.068280023146183
86,0.6320723542023824,-9.940781620172585,-0.3274612339194525,7.949903722297638
87,0.7091472318192195,-0.5429728927605963,0.02848622895662308,1.4691217695957328
88,0.7196725119110959,-0.9107717927149002,-0.1259883781609998,-10.736635457625257
89,0.5966069558501039,-1.5118582753781626,-0.16168770581324354,2.51826253779074
90,0.6850263020190511,4.488323668037799,0.07768581995301922,-8.783216862642067
91,0.6342270984734398,-4.5860128501984985,-0.3435841720759605,-3.863412605727369
92,0.5741012954440249,-8.342709372493815,-0.1933972621685345,14.650879305926091
93,0.7605744937575969,-1.5217678197857707,-0.04217994673017316,-12.636106756040231
94,0.6132165529206323,8.485439196823442,0.058140773432675645,-2.6794647104404072
95,0.48206474251267645,-21.335523296147585,0.21481792465137675,0.6180443159463083
96,0.6472284390528963,0.9341084784729049,-0.2023646016607635,11.825009546381361
97,0.7411539340204171,-4.7888552407459155,0.021396933828860026,-0.17453268011833759
98,0.6845905668847864,-7.221606452553037,0.19014964830394418,-5.795875825780503
99,0.5686039735429069,5.345497654869836,-0.22311086728421,7.8007777122424
100,0.5783498823033612,-1.1236801513153662,0.13326167822288743,-1.77546699353038
101,0.6531104780510087,-8.503532729252797,0.21351907472641843,1.5311617290284087
102,0.47528116892192507,-7.956640770939981,-0.7090089753975111,-14.716580194703482
103,0.5749156680056909,9.364321380184885,-0.18335790853894549,-4.759905123934546
104,0.5856280366053865,-6.275734247917191,-0.4148891074104671,16.75998340905743
105,0.7477548717004788,-0.573520865006511,-0.19148794740676375,-8.7604184367476
106,0.7562068346835434,-7.03996172375442,-0.10934621847610364,8.505681900188645
107,0.6729818724920235,-4.444772926991448,0.14416180965920272,-4.194338606829022
108,0.7080303562287288,1.3780599648251812,0.22187715160455115,-10.201851113580485
109,0.6612337276043991,0.9093188710431469,0.25342684874796667,-5.953005352057517
110,0.6121956299872487,-7.046372050102404,0.24822617391383586,-1.266521697943198
111,0.609242418820426,-8.242384356228595,-0.08467789097776683,0.04129669829668041
112,0.6119725816103745,-8.332651354957054,0.42464514018138755,-5.467681172105702
113,0.7297990037234107,-5.242175977934707,0.20904226408252471,-2.023132226647849
114,0.7322036904241391,-0.7631129377145083,0.29141415437660434,8.855403890397321
115,0.6761650077879962,-2.4965359838035432,0.2541847616827115,3.807791208035927
116,0.7848195904465244,-0.8028972074092227,0.3959405301566969,-10.67939639745399
117,0.5986323431908271,3.630919348289992,-0.13771172057188155,9.969377279915708
118,0.6187461642162699,3.1589066193617406,0.23412612340041036,-2.1853986295296792
119,0.6634643159765707,-10.143084802288325,0.36405108616251564,-4.599835962661483
120,0.7070021667168078,3.3218960015182484,0.3231941794083451,-5.506648238193481
121,0.721954517070219,-8.001921435649646,0.24410905963335602,8.467108234168684
122,0.7090550010972545,-10.77508469250925,0.3305812368433396,1.485866106095466
123,0.7259520811651878,4.749323424209464,0.2708742790193134,-9.75069349948713
124,0.6951456325823274,2.6818595926321924,0.3698159842002858,-11.873427599153302
125,0.7273146051612558,-4.92633896318829,0.29613362653795633,0.7625663212124021
126,0.7446472555806856,0.9979720730235443,0.29440609782130467,6.896830473511302
127,0.6397455878303832,8.026642957702279,0.28173563185330575,-1.3791138583675344
128,0.6014781679704635,-13.228075570882634,0.3019611495617727,11.812351020845645
129,0.7164933944050011,-2.5022951561581106,0.42677700505292665,-5.7860100602215905
130,0.7336854289990097,-0.6602820838761932,0.37386544310183095,-0.48565213727031614
131,0.6329994706447651,-3.995122015476227,0.5195353967571674,2.861052744853449
132,0.7428662224122172,-8.075446113844977,0.2582320425975653,-7.84480357542634
133,0.7032567447491387,-2.4278558067422598,0.39349488150939727,-1.886280200028039
134,0.7452921935252265,-4.710481389415787,0.22771151892914748,-3.021606867340334
135,0.7549605003198946,3.0511094869035196,0.2855222344535565,6.012144011068852
136,0.6720764300627372,0.7154936030348564,0.1647388408956861,-11.29144549399535
137,0.612021389702366,-11.28812148532969,0.4690932892611416,-11.496020538207302
138,0.7041277624434126,-3.191173269272227,0.31825348063481695,5.3223828735583005
139,0.7140698064801272,1.4919186050587512,0.4856521375795769,1.472263768602638
140,0.6485896265049111,-8.115133020947589,0.08443698603089592,-8.006529509030441
141,0.7692545937935825,2.791295658816841,0.36968001776367154,-6.708053480635615
142,0.6253634176663485,-13.29269362514482,0.1562744824998542,14.509369764090614
143,0.7772921297707143,2.6780213496865746,0.4136282607091414,-13.036981370656731
144,0.6212791977157712,3.5247005621328,0.3705743585664632,-14.396982187246705
145,0.6587734632807981,-6.94297435594366,0.19163205877872683,-1.978865218289355
146,0.7643057458192309,7.4555835260593515,0.3584487199175815,-12.032557163942368
147,0.7352803393211895,-5.4868564666050705,0.35546634142098327,3.800033222750186
148,0.6941735003836932,-6.888476774056858,0.5172065271832889,7.229515193327469
149,0.7306143049817257,4.007059051605695,0.5400365185840911,-6.918935945314514
150,0.7705974782606142,-1.3595840418116842,0.33174131764625436,5.93321921472299
151,0.7357799940492995,-4.371517636080054,0.4752120772638528,-3.6326325543105917
152,0.7499240471865696,-8.14453842133244,0.49666969854400356,-4.614658172717912
153,0.7254878066892749,-3.8385012305955937,0.3363878524198591,7.332717305287085
154,0.6258966201725372,0.21531386944921094,0.31833520512713576,-4.9978576600551605
155,0.796014310061067,-3.71613827722266,0.36218179996483707,-15.923966533762027
156,0.7467656553005256,1.0432185419167002,0.3951903578885499,0.758159846721336
157,0.737293009824117,-9.74140604710246,0.5585386167694384,-2.547929863980476
158,0.794982112132425,-0.16853612144180435,0.23859404127064834,-1.4577295987847003
159,0.692365393924855,2.769755086603951,0.3520646105477095,7.166976628309869
160,0.7190524248941137,-11.491659478324049,0.40834186353206053,-5.675825286418833
161,0.7323230496694046,3.739402493204367,0.5412292395279119,-2.5435555265582304
162,0.730203573093482,-6.60916670879468,0.355230869374627,1.4831994261878712
163,0.5633118703398491,8.47217001570785,0.4101202070869493,-8.490151776362488
164,0.7230237222203177,0.210877721931072,0.5416882620620014,-4.271292485336357
165,0.6581600132975964,-6.523197861586479,0.47566757632610207,-4.424375904961787
166,0.7701300094251141,-1.2340596787559681,0.3889972038010674,1.4368028350253688
167,0.7858745665224935,-3.4666800435553204,0.44845026272237315,3.4060664891086994
168,0.7996020991270953,-4.730871218217022,0.6396784681386135,0.5842972266923715
