Epoch,Erosion_R2,Erosion_Error_%,Deposition_R2,Deposition_Error_%
1,-8.175390688237863,-2.245495736876384,-25.753947590034976,-39.0332226899076
2,-3.45606774193972,-35.20991810538033,-41.69367047865818,-57.320227913380144
3,-2.18012940111677,-32.693376253418464,-8.591374305299086,-40.8241262263123
4,-3.236787919580477,-60.648390151401784,-15.289731170797767,38.63459139835694
5,-2.6898266542507643,-66.26263720558045,-8.855725613740585,30.418742489703792
6,-1.6828249043794645,-36.13618100656474,-9.362303672130512,26.788102353903206
7,-1.152171880192594,-29.366830344054293,-6.5903427977642925,2.116370882759703
8,-1.4776072704604155,10.377581957529516,-6.865792210543883,-23.61734202825167
9,-0.9298794198917789,-14.584389566741091,-3.8369671046877003,-6.004339833050333
10,-1.5806571170482948,-49.16289218285299,-8.89046507117692,45.79948971365044
11,-0.5663495042483515,-21.15952308250076,-3.3714279070119932,-3.7482888650822828
12,-0.4204624613286637,-15.551056562268988,-4.5015599118562974,12.950848879173716
13,-0.4769064939369831,-37.14369829654932,-3.8003976268944255,10.439826733373264
14,-0.556108163899163,-15.033173846437576,-3.2764791984757418,15.42998149277682
15,-0.6741559700647548,-35.89018315393874,-3.0322821332364276,8.258636208360103
16,-0.1679473987804297,-11.737723624769677,-1.9981140955637267,-6.965403310320479
17,-0.3809449521755362,-16.585373605026845,-4.069288461227361,5.494067065932966
18,-0.582535893399165,-42.35784402414364,-3.974221430172072,27.943888154039357
19,-1.202382346761366,-58.94603457381117,-4.541105092067963,27.459303749368544
20,-0.4087450220732109,-21.36118212278853,-3.1899153843035184,22.24274588577905
21,-0.49263201183648203,11.399665134562616,-1.8854089533466725,-9.589990921952623
22,0.06551833751457922,-6.961299899093648,-2.7278962952333563,-24.082820270051982
23,-0.5662829244081313,-32.65521156185485,-1.6837000292913786,9.27997009377887
24,0.035112698781856154,-3.4271305586716676,-3.075863029713249,1.165344736519012
25,0.07364012217693298,-9.025801973853339,-1.3347981181417754,10.085405179477753
26,-0.0342437039942253,-32.22962124075027,-3.1633804181496896,19.48288888769581
27,0.174986935628426,-21.32871118473246,-1.5616218806576692,19.763213116675615
28,0.20872804340598056,-10.246056551485262,-1.2385764188923163,-12.429217547376423
29,-0.17916099653685583,-36.20058489378859,-1.5295242052037905,19.212893351040623
30,0.19289160390842738,-16.22926410822634,-1.647364707614076,10.287143270227503
31,-0.07349032658622019,1.6606821757840349,-1.7915646299928258,-15.340650117302195
32,-0.4505917467556568,-41.00636135628249,-1.0498169106257136,19.253803491394255
33,-0.009507219146746767,-32.82826562273375,-1.554080233348075,0.5583454672732648
34,0.18385293541646625,-22.492365292867923,-1.0260488591802284,8.937346974902965
35,-0.1205282082661064,-30.73767298198444,-1.7898406637516349,10.21297349039703
36,0.294788801665442,3.7918018969766636,-0.7769647633685224,-8.766447709120335
37,0.14028567305226097,-17.824925337620872,-0.6490113188969422,5.5284745119353556
38,0.25343952541979414,-26.746037240298662,-0.3329741041662862,2.9776423364231226
39,0.3261628526142134,-13.460602795586308,-1.108541572758979,15.30864795551021
40,0.4512776862437907,-12.746016818911155,-0.7928043524719931,1.2534519598046516
41,0.3559463278048123,-1.0694191751486444,-0.2657158593871836,-6.726438386682817
42,0.35485752813222227,-19.451720709417096,-0.39587021937361794,-4.091648487968648
43,0.07612630748849564,-25.504055503072177,-0.9365375383163886,1.1827418501389788
44,0.261546754308202,-24.402901175570616,-0.3752022716011043,5.940977623686194
45,0.41705922855400457,-2.436701203399199,-0.1732892224739109,-6.495012056744754
46,0.3801950142515283,-0.5965891631042703,-0.5857936637641231,-1.9087884337344068
47,0.24113870676586083,-6.921841105089543,-0.533491365919456,10.414169308670024
48,0.39537407547520753,-16.2598874122697,-0.8215572230955873,17.191662122260166
49,0.39652808856507393,-22.413433494759683,-0.6813683309993473,11.060587391059132
50,0.3785014985735235,-17.422715116767808,-0.18244685518232312,-0.4240046418767343
51,0.3853258839866221,-19.19913220199499,-0.2082980365593216,-3.8304589490624186
52,0.4335263414423477,-11.226170371346017,0.07980112526294053,3.1310911032747715
53,0.15657182656135907,-33.11636854914275,-0.7343339215890808,17.923841278682996
54,0.38374212668368657,-19.516525839138378,-0.1222191729872306,-11.647452729100243
55,0.4207350785045199,-16.373370837004103,-0.10229441154968283,6.777822376882776
56,0.4392575210058993,-13.139324022972204,0.14256273019460192,-2.967454641165727
57,0.46448330996833065,3.629436756068088,-0.387889680969734,9.030853245813558
58,0.42536609845524037,-11.648457430852973,-0.3848993248055095,3.7648538385141403
59,0.6250299656559581,-7.934982292948568,-0.12027041386410504,-4.352202609260666
60,0.38716567259893747,-10.226465446597084,-0.1541283193187259,10.707086740814624
61,0.5588981811761714,-13.200138808981059,0.16826443631599353,-8.4481878042657
62,0.4005266983577661,-12.684867112956782,-0.06920201187316649,5.027269788719268
63,0.4597885605554576,-17.894991042657182,0.06411100641729735,3.196748530373294
64,0.519313443927826,-1.0501248326073302,-0.013187688167343895,-2.8872383302672113
65,0.5891828374080043,-8.455534563201697,0.042287923793023395,-12.633169305286657
66,0.40690272071409156,-19.938817824375757,-0.5423418921886144,25.48645229816952
67,0.43027979497415403,-11.478473962918716,-0.1307673631452677,3.130681584886414
68,0.3608654201831619,-23.763763322990307,0.09354013435239206,-8.833780666773624
69,0.3850475027837417,7.904717591690257,0.04360173281079203,6.227524818832729
70,0.6231100277563213,-6.934075399321761,0.2768878202502,-10.309803466054987
71,0.5120969703454085,-18.132796072886585,-0.41683973144917835,16.944179698785252
72,0.48632532313555726,-18.72412159721902,0.17062575315555734,-2.8342155967541833
73,0.5700544469537462,1.7032818313306595,0.20504824027056742,-5.517701107136746
74,0.48960313178878023,-15.890079553711521,-0.08699940881864611,13.784377350462005
75,0.6778896271616806,-12.565282541649179,0.16202252886330193,0.6307419478655496
76,0.4736294529028705,-18.87486875007682,0.190389403388818,-1.243303699339641
77,0.6819581421161729,-10.751598340736583,-0.01361966445245613,1.8326589946654883
78,0.586217749576802,-9.480570389473058,0.21811639627382626,9.566598102212586
79,0.5886574248833621,6.710967499802404,0.023854955507852726,-24.259409942525497
80,0.6642978643752522,-9.122086134045682,0.13624282447995417,-5.403499594057336
81,0.6111959711002517,-2.763759287847008,-0.006111596709629714,6.708307466667859
82,0.637860266510842,-5.465473690407073,0.2588516231917144,-6.0195888982134615
83,0.4779098576855388,-25.057840743597517,0.08666959850972228,15.210305925141624
84,0.4687714793820358,-13.660852791384814,0.03189357019608343,0.9048995903712955
85,0.53287507859213,7.055838324842935,0.22700760732936348,-4.86557524492766
86,0.5538851499111399,-9.043532729822587,0.028866629461608867,-2.5994633780197893
87,0.6361318919450265,3.525809290759424,0.11663521798248909,14.303202453525142
88,0.5883775401435082,-8.208456431996037,0.29452826704259594,0.39634961595243595
89,0.468139198863628,-19.712386088089104,0.31469960568107336,-4.6637763967737556
90,0.7044604136203982,-10.545321743182363,0.37658101920951237,-3.009103230161077
91,0.6689575748611838,-8.446597577409541,0.3261212508895237,-0.38584418832621675
92,0.5338755301678955,-22.8328859552424,0.05453083839352525,14.63696003118728
93,0.6908356731885502,-7.184138862376518,0.26445501226029644,6.819973180461873
94,0.6834167457996577,-3.614011709082951,0.3613633543147861,-9.694229968466816
95,0.7033421049903106,2.08437701964632,0.2684860000944166,-6.0606697207673434
96,0.6967442228336885,-2.7697089401896093,0.21015607083190224,-12.848305565483393
97,0.6553833821504004,-11.086111830329482,-0.12329184231717967,11.572833277998452
98,0.5330213904096992,-18.267290061587428,0.06369034079704104,15.690342158554717
99,0.4600126860085263,10.419494076136578,0.1347615722504096,3.071062904386286
100,0.6130532447950701,0.6376918900678766,0.05179619145614962,5.235293953917287
101,0.6377612622572738,-11.383438428388313,0.48705447681513,-2.3471094747173025
102,0.5911181565697741,-6.443833096071761,0.1214803585614152,12.258438455892053
103,0.7019249651261936,-8.896239389085824,0.2082738985931532,-3.638378285030101
104,0.7199934730690616,1.4623185119373685,0.35075001129892264,-6.9495660272684505
105,0.7148232489028932,2.721488698722517,0.40695446176086447,-9.42077624532295
106,0.6784239357188793,6.4456510499981725,0.11365991067166292,9.807701911182797
107,0.6679040481775858,0.7007416902466658,0.5128827956120502,-1.8187180716306606
108,0.742988613428506,-8.668872482202788,0.323105684361248,-6.690567833906475
109,0.7100477883792549,-2.1280932616680226,0.4979122806518096,3.733375027498349
110,0.7365034311686094,-1.7705109604495637,0.2967902685822315,-7.410351735876596
111,0.6987124512757845,10.486705608646128,0.3307639871987113,0.46950496753004
112,0.5429280374688807,-16.189364491506144,0.38582239865145196,6.690980608951538
113,0.6738520415023094,-9.464563018186613,0.35692183734423377,4.908005786227419
114,0.7455635727535933,-6.753771863209004,0.22776492609319268,7.375631149006176
115,0.772106103952455,-5.1468304864334025,0.3480838034233326,2.971732325138564
116,0.5656509121590095,-17.282943394371962,0.44572233414208856,-8.850076353484566
117,0.637261640411647,4.692293860840591,0.00136085418207531,16.903269365231726
118,0.6747243383344892,-8.396893919524835,0.4324671488770847,2.2996334913880268
119,0.7005643401283488,8.380900852461444,0.47481386291683947,-9.095807217973027
120,0.7142458759786273,-4.884876954592789,0.4722461912963922,0.36830786575979374
121,0.7080506858411875,-9.277531858830852,0.4616727216306923,-6.229899664399551
122,0.5938651807210913,1.0586695587064356,0.3660446041856416,-4.058490181527536
123,0.7622016691508844,0.2035656825025031,0.4937953968380425,0.4281416349608372
124,0.6498907423851616,-0.8949209237471223,0.4156675280886391,-3.807414270704612
125,0.6689394607306789,-7.300040365612888,0.4106305647055913,1.8911151412349352
126,0.7428836911769612,-0.2293193029200143,0.33965694148232434,10.570013576603316
127,0.684516685020334,-6.454080543381736,0.4620888867729897,-4.107154539211633
128,0.7299174488672164,-10.673454966633878,0.4605487812625951,5.262647105499785
129,0.7554880502946426,-7.963320363233698,0.3724500410967255,-17.373859846687065
130,0.7285510883297369,-6.733315605224368,0.22854566729446246,10.157523989835953
131,0.7612436232023103,-0.5449991460215855,0.49344255280797966,-2.94524338294534
132,0.6834746010027184,-14.103384660793768,0.3857236421715537,-8.136482302475958
133,0.7312444397935723,-0.5296696887718156,0.5171364511952689,-0.015233743420623719
134,0.8013679878734488,6.575331658600493,0.6134751313102661,-3.153517052650135
135,0.7159963697662661,-13.03828413043409,0.5119642736967285,-4.987072710819701
136,0.6625415845831423,0.415377496206697,0.22749672171277266,15.516151311470473
137,0.7356488907662487,-3.5609988228199962,0.42056320148184584,7.700384435977074
